ID,Tweet,Date,Via
290857709882974209,TypeError: Object # has no method 'mozGetUserMedia',"03:27:36, 1-15, 2013",web
290842229092802560,deal with the outcome of my ajax calls,"02:26:05, 1-15, 2013",web
290622301400080384,"Find out what the web can’t do, figure out why not, and FIX IT.","11:52:10, 1-14, 2013",web
290590214181769216,10000000000000000 === 10000000000000001 Oh F**K !,"09:44:40, 1-14, 2013",web
290489592149331968,do strange things with require(),"03:04:50, 1-14, 2013",web
290249900376068096,How ClojureScript Sucks II: How,"11:12:23, 1-13, 2013",web
290197090859094016,how pretty sites are made using HTML?,"07:42:32, 1-13, 2013",web
290170361121746944,JavaScript on its own can lead you astray,"05:56:19, 1-13, 2013",web
290159553797058560,"think ""optimize"", first","05:13:23, 1-13, 2013",web
290142093391851520,make node more like the browser,"04:04:00, 1-13, 2013",web
289866153428414466,I've used enough internationalized web sites,"09:47:31, 1-12, 2013",web
289849049186713603,"requestAnimationFrame is optimized by the browser, so the rate at which it gets called depends on processor speed","08:39:33, 1-12, 2013",web
289823996269195264,Is there any sample code out there that has EVERYTHING?,"07:00:00, 1-12, 2013",web
289805645929140225,"Underscore's faster, sexier","05:47:04, 1-12, 2013",web
289777706726481920,Spoiler alert: I don’t hate Gecko.,"03:56:03, 1-12, 2013",web
289764159451721728,Array.prototype.sort() is not guaranteed,"03:02:13, 1-12, 2013",web
289747791876612096,I make an assumption (always a dangerous thing to do) that IE7 and IE8 users are using a desktop or laptop computer,"01:57:11, 1-12, 2013",web
289537420209299457,views should be made to work harder. Is this a good idea? It probably depends,"12:01:14, 1-11, 2013",web
289509466880225282,"Routes, why do I care? Maybe you don't","10:10:10, 1-11, 2013",web
289494424566767616,There is no reason at all to have any script tags in the HEAD.,"09:10:24, 1-11, 2013",web
289463517730467840,`make_cookie_time()`. Mmmmmh cookies.,"07:07:35, 1-11, 2013",web
289445524782854144,Today I saw a method that just doesn't seem right,"05:56:05, 1-11, 2013",web
289066783699267584,"good reasons, again, but that's how JS ""works"" :-|","04:51:06, 1-10, 2013",web
289047160329228288,Doom3 Gangnam Style,"03:33:07, 1-10, 2013",web
289025610708303873,there are some areas of JavaScript that I’m extremely uncomfortable with,"02:07:30, 1-10, 2013",web
288792540642152448,I've got a fancy browser with Javascript enabled.,"10:41:21, 1-9, 2013",web
288760150792216576,pushState() is my favourite mistake,"08:32:39, 1-9, 2013",web
288723738134978560,if you don't run a conference i don't care about your opinions,"06:07:58, 1-9, 2013",web
288698951824203776,just stay silent because “Hixie will deal with it”,"04:29:28, 1-9, 2013",web
288687200592334848,Haxe? It seriously sounds too good to be true to me.,"03:42:46, 1-9, 2013",web
288664770117251072,Expected false to be truthy.,"02:13:38, 1-9, 2013",web
288461378031845376,I especially like the popular repos,"12:45:26, 1-8, 2013",Twitter for iPhone
288434609048399872,some package managers won't support package.json. For ease I'll only support those,"10:59:04, 1-8, 2013",web
288409461201182721,A so-called literate program,"09:19:08, 1-8, 2013",web
288403466198601728,Is there a way to swap a javascript sheet within a page?,"08:55:19, 1-8, 2013",web
288365213634424835,HTML6 The Spec That Brings Us Freedom,"06:23:19, 1-8, 2013",web
288352517744644096,"everybody hates Perl, and not everybody hates JavaScript.","05:32:52, 1-8, 2013",web
288278377671057409,something closer to bare metal such as jQuery may be a better fit,"00:38:15, 1-8, 2013",web
288020458027245568,a javascript multiplayer horse MMO. seriously,"07:33:23, 1-7, 2013",web
287979412866097152,about (OO) JavaScript development I realize they've no idea,"04:50:17, 1-7, 2013",web
287959465033080833,Still don’t believe that JavaScript is the new Perl?,"03:31:01, 1-7, 2013",web
287950971445854208,"great demo, but it's a horrible misuse of <canvas>","02:57:16, 1-7, 2013",web
287650789755875329,Javascript library that can take an existing website and make it mobile/touch friendly,"07:04:27, 1-6, 2013",web
287594469539332096,"Fortunately, all JavaScript implementations so far are turing complete","03:20:39, 1-6, 2013",web
287338249385541632,I had a web app I wrote and wanted to magically make it accessible offline,"10:22:31, 1-5, 2013",web
287321254619389952,INCLUDING BUT NOT LIMITED TO BLAH BLAH BLAH ISN'T IT FUNNY HOW UPPER-CASE MAKES IT SOUND LIKE THE LICENSE IS ANGRY AND SHOUTING AT YOU,"09:14:59, 1-5, 2013",web
287295633373671425,I see you have a strong opinion on promises :-),"07:33:11, 1-5, 2013",web
287275808052092928,Representation of women in our delegate list is roughly in line with the industry average.,"06:14:24, 1-5, 2013",web
287270861814235136,"say “you should all just use bower” or whatever, so","05:54:45, 1-5, 2013",web
287216505911910400,Is using a form (submit) the only way to grab input from the user?,"02:18:45, 1-5, 2013",web
286958038995316736,Most Node.js developers maintain a healthy fear of any function call that starts with fs.,"09:11:42, 1-4, 2013",web
286947523715821568,"""new function"" is just one character longer, and if you really want to be explicit and/or pedantic, there's ""void function() {}()""","08:29:55, 1-4, 2013",web
286930857955057664,The biggest question for me when I'm using phantomjs is why phantomjs,"07:23:42, 1-4, 2013",web
286905049253298177,this === window.window.window,"05:41:08, 1-4, 2013",web
286887170504003585,JS book titles are getting out of hand!,"04:30:06, 1-4, 2013",Twitter for iPhone
286864648135929856,I guess PHP still is a thing,"03:00:36, 1-4, 2013",web
286853096603254784,I fully expect littlecalculist to hate me for this one.,"02:14:42, 1-4, 2013",web
286561069860794368,I suggest sloppy mode,"06:54:17, 1-3, 2013",web
286535498942541824,Push state Tic Tac Toe,"05:12:41, 1-3, 2013",web
286514633072857088,turn off webfonts only if the rendering will be ugly,"03:49:46, 1-3, 2013",web
286487894737162242,"Since recently discovering Rhino, I've been wondering","02:03:31, 1-3, 2013",Twitter for iPhone
286253557613752320,Front end development so quickly unravels,"10:32:21, 1-2, 2013",web
286183636380819456,Faith-based constants,"05:54:30, 1-2, 2013",web
285991400162611201,yearOfTheSnake.js,"17:10:37, 1-1, 2013",Twitter for iPhone
285901020742172672,Breakpoints is definitely something I need to learn more about,"11:11:29, 1-1, 2013",Twitter for Android
285843248793145344,Beginning to think MV* is a bad pattern,"07:21:55, 1-1, 2013",Twitter for iPhone
285759032831119361,Bzzt! You cannot bind a context to a function,"01:47:17, 1-1, 2013",web
285602333151342592,just avoid 'this' and write your Javascript like infix Scheme,"15:24:37, 12-31, 2012",Twitter for Android
285569003269783552,Why assignment is bad Assignment is 'blocking' by nature Assignment is insecure,"13:12:10, 12-31, 2012",web
285433635685937152,"""this"" always refers to ""window"" when it is in a local function","04:14:16, 12-31, 2012",web
285271460493279232,"its cool that i can even use something ""obsolet"" from the 1800´s to solve a 2012 problem..","17:29:50, 12-30, 2012",Twitter for Android
285224653029515264,don't touch require.cache,"14:23:51, 12-30, 2012",Twitter for iPhone
285126390020456448,Hey! Why you hatin' on JavaScript!?,"07:53:23, 12-30, 2012",web
285120134274760704,How to climb up an if statement tree?,"07:28:31, 12-30, 2012",web
285115010919833600,the jQuery spaghetti,"07:08:10, 12-30, 2012",web
285054741279559680,"ditch coffee script classes and return to a ""true javascripter"" status","03:08:41, 12-30, 2012",web
284804128310444033,depend (hilariously) on the different implementations,"10:32:50, 12-29, 2012",web
284794717529583616,JSON is a subset of JavaScript. The thing is it isn’t.,"09:55:26, 12-29, 2012",web
284775314704453632,"OK, I admit it. I'm concerned about the direction of ES6","08:38:20, 12-29, 2012",Twitter for iPhone
284742237055774720,I started with AJAX and just assumed that it was all like that. haha,"06:26:54, 12-29, 2012",web
284664718659055616,True story: today I installed grunt,"01:18:52, 12-29, 2012",web
284353306611044352,it's shiny :) gets distracted… sorry. Must. Stop. Rotating.,"04:41:25, 12-28, 2012",Twitter for iPhone
284315488320901120,__proto__ is terrifying me…,"02:11:09, 12-28, 2012",web
284297196214575104,just posted to the node.js mailing list… this will be entertaining.,"00:58:28, 12-28, 2012",Twitter for iPhone
283643080672960514,I've never quite understood the use case for something like require.js.,"05:39:14, 12-26, 2012",web
283444470899437568,unfortunately this guy has “jquery”,"16:30:02, 12-25, 2012",Twitter for iPhone
282638931562991616,all ur bootstrap pull requests :(,"11:09:07, 12-23, 2012",Twitter for iPhone
282583519170023424,Can you make your scripts smaller?,"07:28:55, 12-23, 2012",web
282567073534709760,oh i see what you mean. I know that java is javascript. this code is in jquery and i need it in javascript.,"06:23:34, 12-23, 2012",web
282556536562270208,"streams are great, except for all the ways in which they're terrible","05:41:42, 12-23, 2012",web
282542857812836352,run your ECMAScript 6 code inside its own space-time continuum,"04:47:21, 12-23, 2012",web
282521490241490945,North Korea is a browser racing game for tourists,"03:22:26, 12-23, 2012",web
282383544389627904,"issues, feature requests, criticism and pure simple trolling should keep flowing","18:14:18, 12-22, 2012",web
282352209054810113,I AM @horse_js,"16:09:47, 12-22, 2012",web
282252766326444032,"use unicode variables like [λ[0] + δ, φ0]","09:34:38, 12-22, 2012",web
282232677606772736,CoffeeScript: assume I'm going to laugh,"08:14:48, 12-22, 2012",web
282216685400883201,RequireJS ended up seeming a bit too much to take on at once so I decided to roll my own solution.,"07:11:15, 12-22, 2012",web
282199403098427393,fu callbacks,"06:02:35, 12-22, 2012",web
282181850242375681,I intentionally used hoisting instead of avoiding it,"04:52:50, 12-22, 2012",web
282156707478646784,No! You should think as the asyncronous threads and javascript works.,"03:12:55, 12-22, 2012",web
282138719383867394,"Microsoft, unlike Apple, is participating in W3C's standardization process","02:01:27, 12-22, 2012",web
281871548623769602,"Hey baby, do you have jQuery installed?","08:19:48, 12-21, 2012",web
281839802029072386,http://t.co/wjsBiIHq.a.duck()? FML.,"06:13:39, 12-21, 2012",web
281823623793213440,There is no else if,"05:09:22, 12-21, 2012",web
281802474501840896,We thought to ourselves: HTML5 can’t really be,"03:45:20, 12-21, 2012",web
281605872696832000,… my javascript dance …,"14:44:06, 12-20, 2012",web
281568162846220289,"""You don't understand prototypes but I do"" blog posts","12:14:15, 12-20, 2012",web
281489192389840899,avoid the async paradigm,"07:00:27, 12-20, 2012",web
281442004423032832,make it a damn pull-request please,"03:52:57, 12-20, 2012",web
281202730683486208,(pronounced iify),"12:02:10, 12-19, 2012",web
281107761247436800,$ bees down (cue maniacal laughter),"05:44:47, 12-19, 2012",web
281081099319406592,JS programmers and Katy Perry,"03:58:50, 12-19, 2012",web
280850263873576960,excuse to not browserify.,"12:41:35, 12-18, 2012",web
280818156027666432,Want to use my website? Modify your Windows registry!,"10:34:00, 12-18, 2012",web
280803577381916672,"been living in the ""start with a server"" cave","09:36:04, 12-18, 2012",web
280783757328384000,I think most people would agree that front end development is much easier than other fields of engineering.,"08:17:19, 12-18, 2012",web
280753909335736320,musical callbacks,"06:18:42, 12-18, 2012",web
280734858785996801,It seems like JavaScript is the new ActionScript.,"05:03:00, 12-18, 2012",web
280730386038931456,give JS a hand,"04:45:14, 12-18, 2012",web
280706776096206849,"Prototypal inheritance is a low level feature that can be used to create a meaningful object model, but in no way constitutes one by itself.","03:11:25, 12-18, 2012",web
280686750702116865,TCO is a significant factor in choosing a browser,"01:51:50, 12-18, 2012",web
280420397105688576,Imagine for a moment that you are a modern day hero. A prince or a princess adept in JavaScript,"08:13:27, 12-17, 2012",web
280048818886676480,Getters with private scope access are a weird pattern “you” must understand,"07:36:56, 12-16, 2012",web
280022593493405696,you got TJ Holowaychunk and Raynos and Substack and architectd and Dominic Tarr together and managed to get them to publish a package,"05:52:43, 12-16, 2012",web
280006200198848512,Pony star npm,"04:47:35, 12-16, 2012",web
279990960849551360,using alerts to debug this whole time lol,"03:47:01, 12-16, 2012",web
279719575510200322,publish an empty module to reserve it,"09:48:38, 12-15, 2012",web
279661327566397441,i was just wondering where i could test my javascipt on a free thing that will allow me to test anything!,"05:57:11, 12-15, 2012",web
279630377067376642,Caveat: there are no tests.,"03:54:11, 12-15, 2012",web
279371579132108801,Seriously stop using linters.,"10:45:49, 12-14, 2012",Twitter for iPhone
279356296807981056,our first JavaScript,"09:45:06, 12-14, 2012",web
279269001824190464,how benchmark.js,"03:58:13, 12-14, 2012",web
278971099746807808,an ASCII fire which intensity is modulated by the amount of (console) logs you feed into it.,"08:14:27, 12-13, 2012",web
278901369413435392,can you please add semicolons to the end of these lines,"03:37:22, 12-13, 2012",web
278628795257323521,in the shower thinking about getters & setters,"09:34:16, 12-12, 2012",web
278536338679156736,“writing what you know” is a lot less fun when it ends up on HN,"03:26:52, 12-12, 2012",web
278280423942000640,JavaScript Arrays cause pain,"10:29:57, 12-11, 2012",web
278229855399735296,Why not just write JavaScript which looks like JavaScript and behaves like JavaScript?,"07:09:01, 12-11, 2012",web
